Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/07  16:00:00,15.6365781988,9.14375392436,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/07  17:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/07  18:00:00,9.4671576078,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/07  19:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/07  20:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/07  21:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/07  22:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/07  23:00:00,15.7501796915,0.334355417054,0.0,0.0,5.48122459637,1.0115996781,5.67626727316,5.67626727316
 01/07  24:00:00,15.6888361811,0.27301190662,0.0,0.0,5.48122459637,1.0115996781,4.63485402566,4.63485402566
 01/08  01:00:00,15.7786998227,0.362875548255,0.0,0.0,5.48122459637,1.0115996781,6.16044632068,6.16044632068
 01/08  02:00:00,15.8254421366,0.409617862157,0.0,0.0,5.48122459637,1.0115996781,7.13089776683,7.13089776683
 01/08  03:00:00,15.8121589747,0.39633470025,0.0,0.0,5.48122459637,1.0115996781,6.94221591474,6.94221591474
 01/08  04:00:00,15.7122530295,0.296428755051,0.0,0.0,5.48122459637,1.0115996781,5.20228779692,5.20228779692
 01/08  05:00:00,15.5604995165,0.144675242016,0.0,0.0,5.48122459637,1.0115996781,2.57670261401,2.57670261401
